# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, datatype: float32}
# - {name: bin_width, datatype: float32}
# - {name: rp^2_value, datatype: float64}
# - {name: rp^2_errorneg, datatype: float64}
# - {name: rp^2_errorpos, datatype: float64}
# schema: astropy-2.0
wavelength bin_width rp^2_value rp^2_errorneg rp^2_errorpos
3.013114 0.0033066273 0.021823137409680896 0.0003938230613482127 0.00041499415097710074
3.0262864 0.0032930374 0.02191467560075257 0.00020633161330889382 0.00019803839745966695
3.0394037 0.0032794476 0.021889138664305842 0.0003388399568703994 0.00032421774317012084
3.052467 0.0032658577 0.021529872001189714 0.0003772225182672659 0.0003374749776509714
3.0654783 0.0032527447 0.02193070201348673 0.00031585356476681453 0.0002722966236061164
3.0784352 0.0032391548 0.021618319604637167 0.0002281335615632804 0.0002325744115612878
3.091341 0.0032265186 0.021683606565251944 0.0002309977675710971 0.00020495732047669593
3.1041949 0.0032134056 0.021854482836849938 0.00023124810651296152 0.00018436688233714263
3.1169975 0.0032007694 0.021160939055674698 0.00022527337535831193 0.0001936184033668499
3.1297503 0.0031881332 0.021435477744036858 0.00023361409371616682 0.00022393920960207467
3.1424518 0.0031752586 0.02128082789650299 0.0003316982141665023 0.0004230058721973358
3.155105 0.0031633377 0.02154171621939212 0.00022650683053836163 0.000234206575905338
3.1677082 0.0031507015 0.021290005180364932 0.00023533088726220702 0.00021775784784405436
3.180264 0.003139019 0.021713809195318862 0.00026998925363597853 0.00023758129590645272
3.1927702 0.0031266212 0.021804983695758517 0.00020235007637121535 0.0001788877681776352
3.2052298 0.0031149387 0.021753750086383493 0.000264262543560715 0.0001925327201241743
3.217641 0.0031027794 0.02131981965893145 0.00027238537684800765 0.00024234173668622946
3.2300067 0.0030913353 0.021411917098607083 0.0003109693624592652 0.00026682807549086376
3.2423255 0.0030796528 0.021097081657219168 0.000266138940766783 0.00018889361444396346
3.2545993 0.003068447 0.021581621664123325 0.00032722640641980397 0.0002592055383451933
3.2668273 0.003057003 0.02109716825937096 0.00022767330394428756 0.00023087028690890743
3.2790105 0.0030457973 0.0209141707043366 0.00025980322744892717 0.00024422546857825675
3.2911499 0.00303483 0.021135487371757317 0.0002447343772132987 0.0002822716349492639
3.3032444 0.0030236244 0.020837313466017512 0.00032983663429979326 0.0002554199131868627
3.3152964 0.0030128956 0.02125330722986707 0.0002518475148337099 0.0002450110007754004
3.3273041 0.0030019283 0.021570237535553753 0.00035514621234909033 0.0002511274137132098
3.33927 0.002991438 0.021403010177668078 0.0002649774455598733 0.00020736993956370006
3.3511934 0.002980709 0.021793389280092893 0.00020929384332552328 0.0002120010287373214
3.3630745 0.0029702187 0.02131541624964324 0.0002309448721841481 0.0002293599106164522
3.374915 0.0029599667 0.02173844218565096 0.00022705849837436481 0.00019866656873241892
3.3867135 0.0029497147 0.021520333373116846 0.0002294265339778112 0.00018563190269001856
3.3984714 0.0029394627 0.02135991801926986 0.000224354224455027 0.00019112889568670757
3.4101894 0.002929449 0.020950723219743235 0.00034177070199281623 0.00028837506446152683
3.4218671 0.0029194355 0.02188944379627324 0.0003176097900028617 0.00020715843782085144
3.4335115 0.0029110909 0.02136634990122927 0.0003225323714121549 0.0002673993708506295
3.4451168 0.0029013157 0.02135575551976724 0.00026993454738171926 0.0002256908800733863
3.4566824 0.002891302 0.021161764804779534 0.00025752456380197936 0.00023271345159731407
3.4682095 0.0028817654 0.02153196887358886 0.00022384916031017651 0.00021774270048784475
3.479699 0.0028722286 0.02123839990626014 0.00027901210162873877 0.00023058097113476395
3.49115 0.0028626919 0.021461578320605718 0.00024290094184174424 0.0002225070246185748
3.5025628 0.0028531551 0.021298408152373414 0.00026779030599779693 0.00014591893537186512
3.5139391 0.0028440952 0.021508319584774376 0.0002635645330312346 0.0002208917145775438
3.5252788 0.0028350353 0.021462074928006943 0.00022590748972499408 0.00019647131618790586
3.5365808 0.0028254986 0.020769630829855005 0.0004626097845149245 0.0003915617079726652
3.5478468 0.0028164387 0.021110071497517837 0.0003017789775933387 0.00024412842563084972
3.559077 0.0028076172 0.021281318918524174 0.0003296444636662309 0.00026519663148780875
3.5702722 0.0027987957 0.02107065573443043 0.00032402984772575416 0.00034707581737750473
3.5814304 0.0027894974 0.021573664662505872 0.0003088225588998676 0.00025251449865129616
3.592554 0.0027809143 0.021202993401931696 0.0003068584070988027 0.000280289297746851
3.6036432 0.0027723312 0.02086905750378744 0.00033138735318216303 0.0002586385767080618
3.6146982 0.0027637482 0.02123590878542844 0.0002995669806363718 0.00031436197077176764
3.6257188 0.002755165 0.021124939451298792 0.0003588090478480292 0.00027617153241875705
3.636705 0.002746582 0.021496535840878468 0.00030955634436148974 0.0002968268117307521
3.6476574 0.002737999 0.02105660951266258 0.0003268384817505521 0.0002876450485273484
3.6585755 0.002729416 0.020830408963053087 0.0003630278510848156 0.00030013415186646436
3.6694562 0.0027201176 0.021680873614751118 0.00028009704816697734 0.0002765832417501307
3.6803043 0.0027120113 0.021152917098243643 0.0002433246047907102 0.0002500913599931473
3.6911194 0.002703905 0.02108518505255324 0.00032616450192802723 0.0003146004613053914
3.701902 0.0026955605 0.02104857371533177 0.0003188723992001846 0.0002705501324564985
3.712653 0.0026876926 0.021147573247321107 0.00036576900104687976 0.0003480826935364466
3.723372 0.0026798248 0.02124354459656958 0.00028143676757569347 0.0002595955130715727
3.7340598 0.002671957 0.021160836805628785 0.00030307658543216043 0.00024494108381162977
3.7447166 0.0026640892 0.021421629593480023 0.0003331479217770078 0.0002474177027929278
3.7553425 0.0026564598 0.020755223413283726 0.0004747775492410719 0.0003852315693106019
3.7659369 0.002648592 0.021459487153624772 0.00024389905565133305 0.0002562105290856431
3.776501 0.0026409626 0.021157921120960273 0.00031763103492674777 0.0002746866264091534
3.7870347 0.0026333332 0.02104272004095258 0.0003250683413341636 0.00029869421457172016
3.7975385 0.0026259422 0.021119989073872643 0.0003362389096169642 0.00032668668720011243
3.8080127 0.0026185513 0.021305140757709246 0.0003410189438733356 0.0002769849624258726
3.8184571 0.0026111603 0.021038022503058074 0.0005123939069958741 0.0004404022844425766
3.8288724 0.0026037693 0.02081731808928592 0.00036136297465064193 0.000311216406120033
3.8392584 0.0025966167 0.020796448869624375 0.00036475725397892844 0.0003434584732355493
3.8496158 0.0025894642 0.021224745102222383 0.0003855364920689608 0.0003343645692400407
3.8599443 0.0025820732 0.020668032595134625 0.0003423266109100001 0.00032836089594901266
3.8702445 0.0025749207 0.0211850718048131 0.0003286411535999498 0.0002553532836734561
3.8805163 0.0025680065 0.020774034857390718 0.00039167816154513785 0.00040554016157608175
3.8907597 0.002560854 0.020501332346157787 0.0007240544620750154 0.0005370862811841133
3.9009714 0.0025529861 0.021154818886743712 0.0003401618907777175 0.00028732592098519236
3.911155 0.0025458336 0.02151490601727111 0.00032932642919475744 0.00026594930911627915
3.9213119 0.0025391579 0.021042794519377815 0.00035554448161034466 0.00031509824970062106
3.931441 0.0025322437 0.021307037907937126 0.00037365157158763054 0.0003488278656837915
3.941543 0.002525568 0.02123739164981781 0.00033840829828927707 0.0003100708037806349
3.951619 0.0025188923 0.021120678829161948 0.00023812419654538688 0.0001971749322255932
3.9616678 0.0025122166 0.020907639919898025 0.0002884717547246042 0.0002638270104579135
3.9716902 0.0025055408 0.021451010676047273 0.0003568746834897718 0.00031055996820545176
3.9816866 0.0024991035 0.020960867535429376 0.000310566228099083 0.0002562267007295421
3.9916565 0.0024924278 0.02137014302724984 0.00027796413625666774 0.0002488064190197155
4.001601 0.002486229 0.02195591543930891 0.0003754100176556058 0.0003556007848965065
4.0115194 0.0024795532 0.02169868947592424 0.00029815122843046896 0.0002934818443220272
4.021413 0.0024733543 0.021082102439435438 0.00033752606943796004 0.00026513796308888504
4.0312805 0.0024671555 0.021545189452160014 0.00033891289936933966 0.00027738314867601505
4.041123 0.0024604797 0.021166427516753347 0.0003038142573295252 0.0003186446475401464
