# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: rp^2_value, datatype: float64}
# - {name: rp^2_errorneg, datatype: float64}
# - {name: rp^2_errorpos, datatype: float64}
# schema: astropy-2.0
wavelength bin_width rp^2_value rp^2_errorneg rp^2_errorpos
3.0115 0.011500000000000066 0.021824667470771553 0.0003970471353672532 0.0003250671422927037
3.0345 0.011499999999999844 0.021989928641709535 0.00013668850206989894 0.00014348436931878317
3.0575 0.011500000000000066 0.021791842804073976 0.000326764691633695 0.00022854108841217913
3.0805 0.011500000000000066 0.021599318037690204 0.00017405467468174785 0.000178419574735713
3.1035000000000004 0.011500000000000066 0.021761345303487497 0.00021059228075641714 0.00021169285856521142
3.1265 0.011499999999999844 0.021359445598813157 0.00016932949570738418 0.0001601457608026921
3.1494999999999997 0.011500000000000066 0.02124400287111187 0.00031640810625314236 0.0002705893112582569
3.1725000000000003 0.011500000000000066 0.021543724602652907 0.00012222790655638804 0.00010625265329694197
3.1955 0.011499999999999844 0.021880385097934635 0.00017161527904046778 0.00017249632926231995
3.2184999999999997 0.011500000000000066 0.021315190676356364 0.0002538866248401779 0.0002248752784857859
3.2415000000000003 0.011500000000000066 0.021179548304409185 0.00020776814651920356 0.0002285452676609838
3.2645 0.011499999999999844 0.021445592176185184 0.0002589746022693164 0.00024387424173788474
3.2874999999999996 0.011500000000000066 0.02097832269092652 0.00014163845207994588 0.00017655047633529514
3.3105 0.011500000000000066 0.021096851885187957 0.0001962990054159494 0.00020481020802049985
3.3335 0.011500000000000066 0.021735503057631427 0.00026106999205780315 0.00016039574407333487
3.3565 0.011499999999999844 0.02157252643982178 0.00024483442363340893 0.00020492803570355475
3.3795 0.011500000000000066 0.021639071110650346 0.00015975781451128476 0.00014315679530999686
3.4025 0.011500000000000066 0.021146298471258613 0.00020866967903184278 0.0002333068914811172
3.4255 0.011499999999999844 0.021449020837681642 0.0002409680227011199 0.000182123634675721
3.4485 0.011500000000000066 0.021318196663815313 0.00020224728687038077 0.00015553928155101135
3.4715 0.011500000000000066 0.021416829702844156 0.00019307550398546536 0.0001765621509335416
3.4945 0.011499999999999844 0.021408946372678643 0.00022302633660689283 0.00020759533559891463
3.5175 0.011500000000000066 0.02145680639481818 0.00017392423000095122 0.00016425433715968815
3.5404999999999998 0.011500000000000066 0.02107798990654466 0.0002339034986902598 0.00023544334337759903
3.5635000000000003 0.011500000000000066 0.021106019408063285 0.0002720835223513386 0.000251588708173104
3.5865 0.011499999999999844 0.02141965885625345 0.00039791691409832297 0.00022849645410399216
3.6094999999999997 0.011500000000000066 0.021049626508880988 0.00024290639998922336 0.0002358939605082433
3.6325000000000003 0.011500000000000066 0.02140623220837531 0.0002657819286166832 0.00017983888312457508
3.6555 0.011499999999999844 0.020917866452935557 0.0002718379966442745 0.00023295472273834883
3.6784999999999997 0.011500000000000066 0.021461362180044616 0.0003131969069572159 0.000178896579378144
3.7015000000000002 0.011500000000000066 0.02109732948139151 0.00022757433965453142 0.00020130220701853122
3.7245 0.011500000000000066 0.021240173717777405 0.0002552754230715354 0.0002774676033127539
3.7475 0.011499999999999844 0.020995295880933407 0.00027480394109365494 0.00022188362484310345
3.7705 0.011500000000000066 0.021412761902752014 0.0002352864762006253 0.00024391215674879688
3.7935 0.011500000000000066 0.02100967625997883 0.00025098840049125534 0.00022076555079205556
3.8165 0.011499999999999844 0.020932405979888987 0.00038388536798155196 0.00031186197370571336
3.8395 0.011500000000000066 0.0209512990479457 0.0002638363829512644 0.00025632130568432887
3.8625 0.011500000000000066 0.02073521942711191 0.00027445964059595596 0.0003135703408682945
3.8855 0.011499999999999844 0.020934535743325076 0.0002955534770808059 0.00027355639267433174
3.9085 0.011500000000000066 0.02136599243043403 0.00027265085536467074 0.00023513746029846239
